Instance ID,Pattern,mg-ca,mg-ce,Number of Classes,cg-na,cg-npm,TD,Minor,Major,Critical
466,(Object)Adapter,14,36,2,45,7,0,0,0,0
467,(Object)Adapter,734,13,2,6,33,4,0,1,3
468,(Object)Adapter,603,12,2,7,33,4,0,1,3
469,(Object)Adapter,605,48,2,47,34,1,0,1,0
470,(Object)Adapter,62,53,2,48,50,1,0,1,0
471,(Object)Adapter,23,47,2,45,15,1,0,1,0
472,(Object)Adapter,734,16,2,5,44,4,0,2,2
473,(Object)Adapter,7,10,1,7,7,0,0,0,0
474,(Object)Adapter,157,46,2,12,18,0,0,0,0
475,(Object)Adapter,1,9,1,4,5,0,0,0,0
476,(Object)Adapter,1,9,1,6,5,0,0,0,0
477,(Object)Adapter,1,9,1,3,6,0,0,0,0
478,(Object)Adapter,13,31,2,17,46,0,0,0,0
479,(Object)Adapter,4,43,2,22,26,0,0,0,0
480,(Object)Adapter,3,59,2,37,18,0,0,0,0
481,(Object)Adapter,2,36,2,31,51,0,0,0,0
482,(Object)Adapter,15,9,2,6,15,0,0,0,0
483,(Object)Adapter,38,4,2,1,2,6,2,3,1
484,(Object)Adapter,64,20,2,8,20,1,0,0,1
485,(Object)Adapter,64,17,2,17,20,1,0,0,1
486,(Object)Adapter,64,17,2,10,20,1,0,0,1
487,(Object)Adapter,14,26,2,4,9,0,0,0,0
488,(Object)Adapter,20,36,2,18,23,0,0,0,0
489,(Object)Adapter,15,44,2,28,31,0,0,0,0
490,(Object)Adapter,109,17,2,11,77,6,0,6,0
