Class,RuleId,RuleName,Severity,Line
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/DoubleStroke.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,233
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/DoubleStroke.java",S125,"Sections of code should not be commented out",MAJOR,243
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1659,"Multiple variables should not be declared on the same line",MINOR,47
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1905,"Redundant casts should not be used",MINOR,55
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1905,"Redundant casts should not be used",MINOR,55
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1659,"Multiple variables should not be declared on the same line",MINOR,79
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1301,""switch" statements should have at least 3 "case" clauses",MINOR,249
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S131,""switch" statements should have "default" clauses",CRITICAL,249
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S125,"Sections of code should not be commented out",MAJOR,276
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1488,"Local variables should not be declared and then immediately returned or thrown",MINOR,407
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1659,"Multiple variables should not be declared on the same line",MINOR,445
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S1659,"Multiple variables should not be declared on the same line",MINOR,468
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S107,"Methods should not have too many parameters",MAJOR,525
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S107,"Methods should not have too many parameters",MAJOR,576
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S107,"Methods should not have too many parameters",MAJOR,620
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,620
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Geom.java",S125,"Sections of code should not be commented out",MAJOR,727
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/GrowStroke.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,35
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/GrowStroke.java",S1134,"Track uses of "FIXME" tags",MAJOR,47
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/GrowStroke.java",S131,""switch" statements should have "default" clauses",CRITICAL,50
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/GrowStroke.java",S1155,"Collection.isEmpty() should be used to test for emptiness",MINOR,52
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S2975,""clone" should not be overridden",BLOCKER,211
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S2160,"Subclasses that add fields should override "equals"",MINOR,238
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,241
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,242
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,243
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,244
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S2160,"Subclasses that add fields should override "equals"",MINOR,309
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,312
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,313
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,314
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Insets2D.java",S1104,"Class variable fields should not have public accessibility",MINOR,315
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/QuadTree.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,133
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/QuadTree.java",S1319,"Declarations should use Java collection interfaces such as "List" rather than specific implementation classes such as "LinkedList"",MINOR,225
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/QuadTree.java",S1319,"Declarations should use Java collection interfaces such as "List" rather than specific implementation classes such as "LinkedList"",MINOR,241
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/QuadTree.java",S1319,"Declarations should use Java collection interfaces such as "List" rather than specific implementation classes such as "LinkedList"",MINOR,257
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Shapes.java",S1659,"Multiple variables should not be declared on the same line",MINOR,39
"jhotdraw-utils:src/main/java/org/jhotdraw/geom/Shapes.java",S1659,"Multiple variables should not be declared on the same line",MINOR,40
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S117,"Local variable and method parameter names should comply with a naming convention",MINOR,111
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4719,""StandardCharsets" constants should be preferred",MINOR,113
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S3398,""private" methods called only by inner classes should be moved to those classes",MINOR,183
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S125,"Sections of code should not be commented out",MAJOR,215
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,297
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4719,""StandardCharsets" constants should be preferred",MINOR,336
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,423
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4719,""StandardCharsets" constants should be preferred",MINOR,452
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4719,""StandardCharsets" constants should be preferred",MINOR,482
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S125,"Sections of code should not be commented out",MAJOR,517
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S125,"Sections of code should not be commented out",MAJOR,526
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S125,"Sections of code should not be commented out",MAJOR,539
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S1110,"Redundant pairs of parentheses should be removed",MAJOR,543
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,549
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,550
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,551
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,552
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S1845,"Methods and field names should not be the same or differ only by capitalization",BLOCKER,569
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,595
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S1168,"Empty arrays and collections should be returned instead of null",MAJOR,596
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S1845,"Methods and field names should not be the same or differ only by capitalization",BLOCKER,612
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4719,""StandardCharsets" constants should be preferred",MINOR,615
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S1905,"Redundant casts should not be used",MINOR,625
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,632
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,679
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,713
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,742
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4719,""StandardCharsets" constants should be preferred",MINOR,745
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,771
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,779
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S1168,"Empty arrays and collections should be returned instead of null",MAJOR,780
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,795
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S2093,"Try-with-resources should be used",CRITICAL,820
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S4719,""StandardCharsets" constants should be preferred",MINOR,835
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,837
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S125,"Sections of code should not be commented out",MAJOR,1014
"jhotdraw-utils:src/main/java/org/jhotdraw/io/Base64.java",S125,"Sections of code should not be commented out",MAJOR,1129
"jhotdraw-utils:src/main/java/org/jhotdraw/io/BoundedRangeInputStream.java",S125,"Sections of code should not be commented out",MAJOR,8
"jhotdraw-utils:src/main/java/org/jhotdraw/io/BoundedRangeInputStream.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,74
"jhotdraw-utils:src/main/java/org/jhotdraw/io/BoundedRangeInputStream.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,86
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1659,"Multiple variables should not be declared on the same line",MINOR,36
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,38
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,62
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1104,"Class variable fields should not have public accessibility",MINOR,95
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1134,"Track uses of "FIXME" tags",MAJOR,113
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1104,"Class variable fields should not have public accessibility",MINOR,132
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1104,"Class variable fields should not have public accessibility",MINOR,141
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1155,"Collection.isEmpty() should be used to test for emptiness",MINOR,462
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,505
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,516
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,527
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1117,"Local variables should not shadow class fields",MAJOR,536
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,544
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,556
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,564
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,591
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1905,"Redundant casts should not be used",MINOR,593
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,595
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1905,"Redundant casts should not be used",MINOR,600
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,602
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,623
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,638
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,684
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1066,"Collapsible "if" statements should be merged",MAJOR,688
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,697
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1854,"Unused assignments should be removed",MAJOR,702
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,716
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,723
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S3358,"Ternary operators should not be nested",MAJOR,729
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,738
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S131,""switch" statements should have "default" clauses",CRITICAL,769
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,799
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S125,"Sections of code should not be commented out",MAJOR,817
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,879
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,912
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,935
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1121,"Assignments should not be made from within sub-expressions",MAJOR,950
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1130,""throws" declarations should not be superfluous",MINOR,973
"jhotdraw-utils:src/main/java/org/jhotdraw/io/StreamPosTokenizer.java",S1197,"Array designators "[]" should be on the type not the variable",MINOR,1113
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S4719,""StandardCharsets" constants should be preferred",MINOR,52
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S1130,""throws" declarations should not be superfluous",MINOR,85
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S1149,"Synchronized classes Vector, Hashtable, Stack and StringBuffer should not be used",MAJOR,114
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S1130,""throws" declarations should not be superfluous",MINOR,133
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S1130,""throws" declarations should not be superfluous",MINOR,145
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S1130,""throws" declarations should not be superfluous",MINOR,155
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S1481,"Unused local variables should be removed",MINOR,209
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S1854,"Unused assignments should be removed",MAJOR,217
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S117,"Local variable and method parameter names should comply with a naming convention",MINOR,398
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S107,"Methods should not have too many parameters",MAJOR,493
"jhotdraw-utils:src/main/java/org/jhotdraw/net/ClientHttpRequest.java",S107,"Methods should not have too many parameters",MAJOR,620
"jhotdraw-utils:src/main/java/org/jhotdraw/net/URIUtil.java",S1223,"Non-constructor methods should not have the same name as the enclosing class",MAJOR,25
"jhotdraw-utils:src/main/java/org/jhotdraw/net/URIUtil.java",S1186,"Methods should not be empty",CRITICAL,25
"jhotdraw-utils:src/main/java/org/jhotdraw/net/URIUtil.java",S100,"Method names should comply with a naming convention",MINOR,25
"jhotdraw-utils:src/main/java/org/jhotdraw/net/URIUtil.java",S1144,"Unused "private" methods should be removed",MAJOR,25
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/CompositeEdit.java",S1450,"Private fields only used as local variables in methods should become local variables",MINOR,40
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/CompositeEdit.java",S1068,"Unused "private" fields should be removed",MAJOR,40
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/CompositeEdit.java",S1125,"Boolean literals should not be redundant",MINOR,164
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/CompositeEdit.java",S125,"Sections of code should not be commented out",MAJOR,165
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/NonUndoableEdit.java",S1186,"Methods should not be empty",CRITICAL,25
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/PropertyChangeEdit.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,29
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/PropertyChangeEdit.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,37
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/PropertyChangeEdit.java",S1948,"Fields in a "Serializable" class should either be transient or serializable",CRITICAL,41
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/PropertyChangeEdit.java",S1068,"Unused "private" fields should be removed",MAJOR,45
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/PropertyChangeEdit.java",S1192,"String literals should not be duplicated",CRITICAL,76
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/UndoRedoManager.java",S125,"Sections of code should not be commented out",MAJOR,24
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/UndoRedoManager.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,86
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/UndoRedoManager.java",S106,"Standard outputs should not be used directly to log anything",MAJOR,113
"jhotdraw-utils:src/main/java/org/jhotdraw/undo/UndoRedoManager.java",S2696,"Instance methods should not write to "static" fields",CRITICAL,143
"jhotdraw-utils:src/main/java/org/jhotdraw/util/ActionUtil.java",S125,"Sections of code should not be commented out",MAJOR,55
"jhotdraw-utils:src/main/java/org/jhotdraw/util/ActionUtil.java",S1172,"Unused method parameters should be removed",MAJOR,72
"jhotdraw-utils:src/main/java/org/jhotdraw/util/ActionUtil.java",S125,"Sections of code should not be commented out",MAJOR,73
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1068,"Unused "private" fields should be removed",MAJOR,26
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteSliderUI.java",S1068,"Unused "private" fields should be removed",MAJOR,27
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S1068,"Unused "private" fields should be removed",MAJOR,28
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S1068,"Unused "private" fields should be removed",MAJOR,29
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S1068,"Unused "private" fields should be removed",MAJOR,32
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarBorder.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,43
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,688
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,116
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,120
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6397,"Character classes in regular expressions should not contain only one character",MAJOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,124
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S5843,"Regular expressions should not be too complicated",MAJOR,129
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,134
"jhotdraw-gui:src/main/java/org/jhotdraw/text/ColorFormatter.java",S6353,"Regular expression quantifiers and character classes should be used concisely",MINOR,134
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/JActivityView.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,106
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/action/FontChooserHandler.java",S108,"Nested blocks of code should not be left empty",MAJOR,59
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/action/FontChooserHandler.java",S1066,"Collapsible "if" statements should be merged",MAJOR,141
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteFontChooserUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,479
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,998
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1003
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1003
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1005
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1005
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1007
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1007
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1009
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S2589,"Boolean expressions should not be gratuitous",MAJOR,1009
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/plaf/palette/PaletteToolBarUI.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,1127
"jhotdraw-gui:src/main/java/org/jhotdraw/color/CIELCHabColorSpace.java",S1068,"Unused "private" fields should be removed",MAJOR,48
"jhotdraw-gui:src/main/java/org/jhotdraw/color/CIEXYChromaticityDiagramImageProducer.java",S125,"Sections of code should not be commented out",MAJOR,37
"jhotdraw-gui:src/main/java/org/jhotdraw/color/CIEXYChromaticityDiagramImageProducer.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,78
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/action/FontChooserHandler.java",S125,"Sections of code should not be commented out",MAJOR,41
"jhotdraw-gui:src/main/java/org/jhotdraw/color/ColorSquareImageProducer.java",S1488,"Local variables should not be declared and then immediately returned or thrown",MINOR,130
"jhotdraw-gui:src/main/java/org/jhotdraw/color/ComplexColorWheelImageProducer.java",S1488,"Local variables should not be declared and then immediately returned or thrown",MINOR,177
"jhotdraw-gui:src/main/java/org/jhotdraw/color/DiskColorWheelImageProducer.java",S1488,"Local variables should not be declared and then immediately returned or thrown",MINOR,220
"jhotdraw-gui:src/main/java/org/jhotdraw/color/JHarmonicColorWheel.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,257
"jhotdraw-gui:src/main/java/org/jhotdraw/draw/gui/JAttributeSliderBeanInfo.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,162
"jhotdraw-gui:src/main/java/org/jhotdraw/gui/JFontChooser.java",S3776,"Cognitive Complexity of methods should not be too high",CRITICAL,393
